transaction_id,date,company_name,stock_symbol,trader_name,transaction_type,quantity,price_per_share,total_value,is_scam_related,sensex
81441912-dd76-4db7-bef1-0019481ea700,12/2/1990,Robinson Ltd,VRDr,Ryan Herrera,Sell,4732,562.21,2660377.72,TRUE,2618
32283a5d-1487-4729-8d78-b2c632963716,12/3/1990,Curtis-Buck,nYWP,Harshad Mehta,Buy,8196,85.37,699692.52,FALSE,4630
56a9b1b8-c715-4768-9542-f8a8dbcf90b7,12/4/1990,"Olson, Smith and Holland",jGBq,Harshad Mehta,Buy,9974,325.56,3247135.44,FALSE,4794
a770872a-2636-4266-b0d4-c527459f90da,12/5/1990,Bryant-Allen,foyp,Harshad Mehta,Buy,7044,740.21,5214039.24,FALSE,1791
88d5bfa4-1af0-4502-8a2f-c969d52e31cb,12/6/1990,Farrell Ltd,SCgS,Harshad Mehta,Buy,1314,178.06,233970.84,FALSE,4620
86f42dd5-423c-4437-8b53-9f185a9d1cfa,12/7/1990,Cooper-Wallace,nHUB,Harshad Mehta,Buy,5791,635.5,3680180.5,TRUE,4009
6acc42c9-1d12-4e8d-97d2-57e39228758d,12/8/1990,Mathis Ltd,KqeL,Harshad Mehta,Sell,4043,198.78,803667.54,TRUE,2323
85a74c67-5780-439f-a786-5350d508b0d3,12/9/1990,"Evans, Cantrell and Acevedo",KtVl,Harshad Mehta,Buy,7492,84.39,632249.88,TRUE,3825
86f42dd5-423c-4437-8b53-9f185a9d1cfa,12/10/1990,Cooper-Wallace,nHUB,Harshad Mehta,Buy,5791,635.5,3680180.5,TRUE,1735
725a7da2-20a9-4072-99d5-80dc67ca2c1a,12/11/1990,"Bryant, Davila and Tucker",oKDz,Karen Carter,Buy,517,861.52,445405.84,FALSE,2109
d9c3d0e6-70b9-42b7-a0de-7d95de563c0d,12/12/1990,"Stevenson, Long and Ramirez",mUeS,Harshad Mehta,Sell,1220,459.83,560992.6,TRUE,4822
137f6534-fea3-4b6d-b735-82d21ad54e70,12/13/1990,Smith-Beltran,GBTY,Harshad Mehta,Sell,1857,530.43,985008.51,FALSE,4314
213f6bb2-34ff-4ace-8ede-2d62321a9a80,12/14/1990,Richardson-Payne,ziHN,Amy Morris,Buy,2657,997.95,2651553.15,FALSE,2761
18545dd2-a15f-4cc3-94dd-d50652d5346b,12/15/1990,Martin PLC,yuZE,Harshad Mehta,Buy,1162,559.81,650499.22,TRUE,4528
160cb69c-1870-4b5c-90b2-3ff3e879e59c,12/16/1990,"Brady, Strong and Fuller",mjHh,Adam Morgan,Sell,4114,378.96,1559041.44,TRUE,1417
e8423eab-f3f3-4748-8651-fe119d647bf3,12/17/1990,Weaver LLC,FBkb,Harshad Mehta,Buy,5487,208.52,1144149.24,TRUE,3067
a8bd7799-c7a3-4574-9fe2-330edf0647ef,12/18/1990,"Wells, Rice and Jenkins",Fbjm,Harshad Mehta,Sell,604,82.76,49987.04,TRUE,1821
81441912-dd76-4db7-bef1-0019481ea700,12/19/1990,Robinson Ltd,VRDr,Ryan Herrera,Sell,4732,562.21,2660377.72,TRUE,3110
61145617-1dd8-4f68-9f33-435afe1b8393,12/20/1990,Aguirre Group,qAyn,Harshad Mehta,Buy,1396,339.67,474179.32,TRUE,3564
9d7b0a8e-491c-420b-85bf-26276dc1e0cf,12/21/1990,"Harrison, Hodges and Mccann",XXxS,Sara Jones,Sell,6838,668.26,4569561.88,TRUE,3861
b235751b-0e0e-4c44-b760-61451226b595,12/22/1990,Mullen-Salazar,Qhak,John Barker,Sell,5669,115.81,656526.89,FALSE,4526
08574baa-2a53-4e0d-bd60-4c0a19fda26c,12/23/1990,Nelson-Mercer,RPGM,Harshad Mehta,Buy,3366,416.92,1403352.72,TRUE,1958
37d1d51f-d1bc-4385-8caf-5e67032471ab,12/24/1990,"Jensen, Wilson and Nichols",hnIz,Kenneth Morris,Buy,1642,868.36,1425847.12,TRUE,2989
a74c8db1-a49e-4517-a2f1-17eef9ef3567,12/25/1990,Martin-Garner,ISut,Harshad Mehta,Buy,7660,760.68,5826808.8,FALSE,4383
854e892e-5ad0-4ce3-9395-4d393276df98,12/26/1990,"Nguyen, Wright and Duran",jzbB,Mark Henry,Sell,4246,137.58,584164.68,TRUE,2133
7c8de30e-8842-4ee6-86ce-ca7f77dc0a5c,12/27/1990,Frank-Hurst,lwzh,Angela Price,Sell,927,51.26,47518.02,TRUE,4710
854e892e-5ad0-4ce3-9395-4d393276df98,12/28/1990,"Nguyen, Wright and Duran",jzbB,Mark Henry,Sell,4246,137.58,584164.68,TRUE,4028
137f6534-fea3-4b6d-b735-82d21ad54e70,12/29/1990,Smith-Beltran,GBTY,Harshad Mehta,Sell,1857,530.43,985008.51,FALSE,4578
08574baa-2a53-4e0d-bd60-4c0a19fda26c,12/30/1990,Nelson-Mercer,RPGM,Harshad Mehta,Buy,3366,416.92,1403352.72,TRUE,1747
b72e5416-02d9-4c2b-adb7-7c026355e5ac,12/31/1990,Harris Inc,SwjA,Harshad Mehta,Buy,7041,983.84,6927217.44,TRUE,4969
