"transaction_id","date","company_name","stock_symbol","trader_name","tansaction_type","quantity","price_per_share","total_value","is_scam_related","sensex"
"15318e1f-a346-4a70-bf0a-7ab83657c57b","5/19/1991","Young-Mosley","OMZs","Harshad Mehta","Sell",3109,"726.19","2.2577248e+06",False,NULL
"eb5de41f-0f89-4700-9e61-be8a2c6ba0ef","5/14/1991","Garcia, Newman and Moore","aJlA","Joel Ramos","Buy",7906,"500.92","3.9602735e+06",False,NULL
"a7c6b0ba-485f-42a3-b96e-b2398e2f66c3","9/22/1989","Escobar-Moore","GvAe","Harshad Mehta","Buy",254,"90.24","22920.96",False,NULL
"0c260c01-0838-49ff-bccb-52bd3c96d49e","10/6/1988","Diaz LLC","EkJM","David Rogers","Sell",1509,"227.98","344021.8",True,NULL
"0b29b7ee-7b7f-48f9-93ae-2fb76df183a3","7/13/1988","Duncan-Chapman","JxEI","Harshad Mehta","Sell",884,"686.43","606804.1",False,NULL
"32283a5d-1487-4729-8d78-b2c632963716","11/4/1988","Curtis-Buck","nYWP","Harshad Mehta","Buy",8196,"85.37","699692.5",False,NULL
"f639212e-bbb7-44f7-bc2f-928ad07afc95","12/8/1990","Mcmillan-Nelson","MASi","Justin Carpenter","Sell",7660,"852.69","6.5316055e+06",False,2323
"3a9f2308-8f87-46ec-a7d6-be7c8354c7ac","7/31/1988","Bond, Ellis and Flores","ryaH","Mr. Darrell Cisneros Jr.","Sell",7443,"500.2","3.7229885e+06",True,NULL
"597c080e-90ed-40a7-8331-3f9c332631fe","3/18/1991","Brown Group","pYzF","Daniel Sellers","Sell",7306,"485.78","3.5491088e+06",False,NULL
"34c2e999-44db-49a6-bdca-58efd096639b","9/19/1989","Evans, Wilson and Thomas","fQLP","Harshad Mehta","Sell",5696,"596.48","3.39755e+06",False,NULL
"db59913d-85cf-4442-afca-1f5fd8e14343","4/17/1990","Romero Inc","tUKA","Harshad Mehta","Sell",5901,"826.43","4.8767635e+06",False,3932
"82a79f4a-8082-4469-9f00-44a3e0bee3fd","3/9/1991","Rivera-White","oQHC","Harshad Mehta","Sell",2906,"354.33","1.029683e+06",True,NULL
"544fe6f7-d086-4e42-b63e-772108028e89","3/27/1990","Jones Inc","SXBO","Harshad Mehta","Buy",637,"681.24","433949.88",False,1813
"c3655f06-15ef-48cb-b24f-a77fabe93081","10/5/1990","Mahoney, Carson and Ferguson","DqAZ","Susan Cohen","Buy",6086,"570.07","3.469446e+06",True,2865
"ceba46f8-f021-40aa-9c7b-b52ae9153105","1/29/1990","Hill-Hernandez","nYYI","Ashley Roberts","Buy",1941,"274.36","532532.75",True,2337
"93ba69c0-7acc-42f7-bc7a-8c12e716fc55","11/20/1988","Williams-Newman","MBqo","Zachary Taylor","Sell",8816,"879.84","7.7566695e+06",True,NULL
"af42442d-fd92-481f-8432-c41a6ce36e02","5/11/1990","Knox Inc","AJTI","Harshad Mehta","Buy",7071,"799.45","5.652911e+06",False,1160
"f99143e9-3bd8-4073-ad87-6d7c4052a569","9/10/1988","Bates-Williams","eKHN","Olivia Foster","Sell",5725,"661.87","3.7892058e+06",True,NULL
"919d172c-a8e3-4b2f-8ea4-3b5bdfc3ff1b","2/27/1991","Le, Walker and Gray","wBBQ","Crystal Mercado","Sell",3050,"852.08","2.598844e+06",True,NULL
"dfc87239-e426-47d4-91cb-2aa556ccf1b3","6/9/1989","Stewart, Jones and Thomas","MHQA","Dana Alvarez","Buy",8092,"868.62","7.028873e+06",True,NULL
"1a4a2633-c8ff-416b-bee5-d269a09edc06","4/30/1990","Hensley, Wilson and Thomas","DzrM","Kristin Hayes","Buy",4880,"711.28","3.4710465e+06",True,2726
"d2c9ce5d-7c20-46d1-8940-c035aabe8944","12/7/1988","Johnson and Sons","IPAy","Harshad Mehta","Sell",2468,"838.64","2.0697635e+06",True,NULL
"06fb0f5c-78e8-4b4d-a895-b435b23a623a","3/13/1990","Fitzgerald, Mcmillan and Hernandez","XMwL","Harshad Mehta","Buy",6755,"700.5","4.7318775e+06",False,2299
"f439e4de-1c78-4527-8b2f-2bfb11e9980e","2/24/1989","Hinton, Brown and Wise","pyvq","John Taylor","Buy",8273,"683.34","5.653272e+06",False,NULL
"d1a25510-5902-4bd5-9e23-be65b9f7316d","2/25/1989","Palmer-White","GbKB","Harshad Mehta","Sell",4595,"622.43","2.8600658e+06",False,NULL
"d58cbc4e-ee35-4703-9ce1-19b62d34f566","10/21/1990","Parsons-Christensen","WXfs","Kelsey Taylor","Sell",9263,"755.19","6.995325e+06",True,2834
"45ba66c1-73f2-4b49-9cad-735f7b29daa1","5/14/1990","Burke and Sons","Krgr","Harshad Mehta","Buy",6102,"167.02","1.01915606e+06",False,3939
"f06cdce8-ad30-46d9-b7bb-5d7e049d17dd","5/6/1991","Dennis-Thornton","vRlp","Harshad Mehta","Sell",6714,"882.06","5.922151e+06",True,NULL
"e2586728-021e-4cca-abf7-ad0684603451","10/1/1989","Dougherty, Marquez and Jones","iWMF","Natasha Torres","Buy",9458,"873.13","8.2580635e+06",True,NULL
"23d7b65a-69ef-4581-89a0-c824a05afb1c","10/27/1988","Greene, Powers and Weiss","Kprq","Patricia Noble","Buy",6019,"38.95","234440.05",False,NULL
"b7eef943-635e-4428-8e8f-f309e582b803","2/16/1991","Alvarez and Sons","cFTi","Dr. Kelly Garrison","Sell",953,"827.56","788664.7",False,NULL
"854e892e-5ad0-4ce3-9395-4d393276df98","10/9/1988","Nguyen, Wright and Duran","jzbB","Mark Henry","Sell",4246,"137.58","584164.7",True,NULL
"97b8be5a-1a7d-461c-9a03-6a9625971542","10/25/1988","Wolfe PLC","SXBL","Harshad Mehta","Buy",3869,"341.77","1.3223081e+06",True,NULL
"1021c9c8-f464-4bff-aee0-9c43992e2e87","6/28/1989","Edwards, Carter and Bennett","CoCk","Angel Evans","Sell",674,"746.07","502851.2",False,NULL
"764de0b9-07ab-40fc-a0bc-95d749b64490","10/6/1990","Reese and Sons","Vllz","Harshad Mehta","Buy",1248,"169.15","211099.2",False,2638
"3ca8758f-5cb7-40d5-b916-fa7a57badb7d","7/27/1989","Swanson, Nelson and Wheeler","mosm","Eric Mcdowell","Sell",6393,"819.79","5.2409175e+06",False,NULL
"d4080edf-f1fd-4bcc-9c3b-324b42d5356e","1/19/1989","White, Guerrero and Patel","mXup","Harshad Mehta","Sell",6557,"833.81","5.467292e+06",True,NULL
"25dbaab7-414d-44e5-9d5c-f02ac7ad0131","1/2/1991","Kelley Ltd","bPtp","Gregory Allen","Buy",7609,"512.39","3.8987755e+06",True,NULL
"f7cc4293-f41f-4d97-bad3-a4a2c3bbc292","1/31/1991","Roberts-Williamson","XdDk","Harshad Mehta","Sell",4877,"16.32","79592.64",True,NULL
"3aae3e82-bea2-43cd-aad5-a43247bcc07b","4/22/1990","Mills LLC","mIbz","Harshad Mehta","Buy",3954,"294.17","1.1631481e+06",False,2941
"e32c722b-445f-46c0-ad6d-f77d22fbfde9","6/20/1991","Poole, Arias and Nelson","ejpm","Pamela Williams","Sell",2591,"620.76","1.6083891e+06",True,NULL
"6cd5b57d-dbed-4abc-8439-ab5bec70a33f","5/29/1989","Kirk, Woods and Landry","nJhL","Thomas Winters","Buy",3224,"981.37","3.163937e+06",True,NULL
"86f42dd5-423c-4437-8b53-9f185a9d1cfa","3/17/1990","Cooper-Wallace","nHUB","Harshad Mehta","Buy",5791,"635.5","3.6801805e+06",True,3740
"c971038c-cf7b-43bf-b397-315b0359d2ce","10/15/1989","Johnson, Richards and Smith","KQhY","Michael Horton","Sell",3151,"267.21","841978.7",False,NULL
"a0759ab8-bbfb-4307-a48e-20357b17a65c","1/20/1990","Golden Ltd","EzzC","Jane Reyes","Buy",104,"637.67","66317.68",False,3277
"7d55caf6-5889-418f-9c7f-178d6d166720","8/8/1990","Baldwin-Richards","kEYX","Harshad Mehta","Sell",5322,"544.59","2.898308e+06",True,1762
"26ce69e7-12c8-4c6b-b235-87286a36e8a3","3/9/1991","Bell-Reed","HNSE","Elizabeth Austin","Buy",5415,"782.05","4.234801e+06",False,NULL
"d788abfd-a496-4730-b9f8-7ac89f58e092","7/7/1988","Hardin Group","truW","Mr. Scott Johnson","Buy",4969,"115.91","575956.8",True,NULL
"72579ca9-237c-43eb-81bc-e1c4415036be","7/29/1990","Hopkins-Rogers","LBXO","Lisa Scott","Buy",976,"763.42","745097.94",False,1336
"43d5f644-4c75-4ac0-972b-7de0cad62eee","1/29/1991","Berry, Lambert and Smith","wFio","Marco Huang","Sell",9283,"545.85","5.0671255e+06",False,NULL
"0f82cdfa-952a-47cd-8ee9-27a88bee23de","12/15/1990","Day, Moore and Dillon","oCow","Kimberly Anderson","Sell",7127,"963.36","6.8658665e+06",False,4528
"227d1cc3-4573-4250-87fc-46d5a270b8d1","1/29/1989","Tapia, Stone and Wheeler","vgFC","Emily Figueroa","Buy",4242,"348.45","1.4781249e+06",False,NULL
"39967eb3-4503-4b3d-8269-928bc8bb2cdc","6/27/1989","Leblanc, Ford and Patton","PZBd","Harshad Mehta","Sell",7066,"636.3","4.496096e+06",False,NULL
"83aa89bd-6f0f-422f-91df-9f49e0879ac4","9/27/1989","Tucker and Sons","yDoY","Harshad Mehta","Sell",7179,"932.71","6.695925e+06",True,NULL
"a0f2c41d-1fe8-42a1-9de7-3feb932ab5a6","9/2/1990","Johnston-Spears","artQ","Kaitlyn Smith","Buy",8087,"111.48","901538.75",False,3321
"36810889-4d33-492f-bae1-2126cc5bfd0f","6/4/1991","Finley, Huerta and Guerra","sCXF","Scott Lindsey","Buy",6899,"937.86","6.470296e+06",False,NULL
"469faa5f-9f6c-489e-ab1a-6f81e784b1a0","1/7/1989","Lynn-Davis","BVfk","Harshad Mehta","Buy",4565,"691.01","3.1544608e+06",False,NULL
"1935e7e7-206a-493a-a9c8-cf77e5df4427","7/21/1988","Parker, Norton and Moore","vrdd","Sharon James","Sell",735,"77.16","56712.6",True,NULL
"2d935566-c90f-4319-bc56-b285fb12fb05","9/3/1988","Lynch Inc","zrsJ","James Craig","Buy",1793,"307.95","552154.4",False,NULL
"9fa0c3c2-5c01-4405-a3cf-72a454e9d2b5","6/11/1991","Gonzales PLC","dUaV","Harshad Mehta","Buy",9974,"711.09","7.0924115e+06",True,NULL
"dd6c830d-2616-4de2-88cc-e00e82235147","8/21/1988","Olson Ltd","omJD","David Graham","Sell",4852,"76.68","372051.38",True,NULL
"08304869-2c1b-4eb9-9296-5e18ef1d918c","6/9/1989","Williams-Aguirre","mHIq","Dennis Taylor","Buy",8411,"586.35","4.93179e+06",False,NULL
"ef4f9ecb-f4ab-4fc6-b7a1-f2a8143165eb","11/23/1989","Walters PLC","knPt","Harshad Mehta","Sell",930,"352.42","327750.6",True,NULL
"f4969f37-f62e-47cf-80e4-391e40ac1008","4/7/1991","Rivas-Gardner","ksYb","Suzanne Smith","Buy",5277,"624.71","3.2965948e+06",True,NULL
"f07b51bd-1305-4b17-a58e-105e10f8c822","1/16/1991","Flores, Ryan and Johnson","vQmM","Gina Williams","Sell",9661,"55.28","534060.06",False,NULL
"84c6bdfd-94e6-4323-ac9c-77fe45d974c2","2/2/1990","Knapp Inc","RECT","Kimberly Simmons","Buy",9032,"872.82","7.88331e+06",True,4280
"b108fff2-ff4e-4cfc-b6f9-aeea597bb1b3","2/22/1990","Perez, Dixon and Mccoy","dToz","Jenny Hopkins","Buy",8408,"973.75","8.18729e+06",True,1197
"6067d4a0-7a03-4944-88c7-31054ee78296","9/4/1989","Lee, Martinez and Mclean","fjat","Jason Moore","Buy",6049,"969.19","5.8626305e+06",False,NULL
"17da4b89-a19f-410d-a719-2f9951b8b0b8","2/28/1990","Bender Ltd","iSxH","Harshad Mehta","Sell",2938,"752.16","2.209846e+06",True,3049
"112eccab-71f2-413d-a1f3-1b867fc54229","7/12/1989","Henry Group","whIg","Brenda Vazquez","Sell",1250,"138.79","173487.5",False,NULL
"a74c8db1-a49e-4517-a2f1-17eef9ef3567","5/20/1990","Martin-Garner","ISut","Harshad Mehta","Buy",7660,"760.68","5.826809e+06",False,3207
"8dec6353-91eb-481f-83a3-f0d000431afa","10/7/1989","Hardy Group","cOAj","Harshad Mehta","Buy",2031,"34.34","69744.54",True,NULL
"4b1318ba-b8a3-4e95-8eed-981ccf01b8f3","7/15/1989","Holt-Moss","BnAx","William Brown","Sell",9304,"31.9","296797.6",False,NULL
"b57fb7f2-c998-4f9f-aea3-de478fd70324","7/13/1988","Hawkins-Kim","jCKO","Richard Anderson","Buy",1764,"330.37","582772.7",False,NULL
"c8a738b4-f6c8-4232-9d21-be7941ee90af","9/17/1989","Ballard-Espinoza","dpxF","Harshad Mehta","Buy",1181,"493.76","583130.56",True,NULL
"3dc692fb-e606-425a-b83b-18dcc24baf84","4/3/1990","Moreno, Flores and Johnson","vxWw","Harshad Mehta","Buy",612,"772.7","472892.4",False,2659
"6fe5353a-db02-4830-8ea7-02cfcc7debc6","7/28/1989","Estrada-Wong","IXQK","Jessica Archer","Sell",7905,"686.46","5.4264665e+06",True,NULL
"bafe03d9-fcf6-4c78-bd42-0aae8ff5ba23","8/13/1988","Bradley, Villanueva and Carroll","wuNA","Harshad Mehta","Sell",5337,"451.44","2.4093352e+06",True,NULL
"8eaa7c05-4193-48e5-ae1b-7fa071b0f8f0","6/15/1991","Bennett, Garcia and Horton","jJLP","Harshad Mehta","Buy",659,"280.89","185106.52",False,NULL
"4805c4f6-cbab-4df9-a2f4-bc985668f336","5/13/1990","Combs, Lewis and Miller","iSFd","Harshad Mehta","Sell",3772,"997.15","3.7612498e+06",False,2452
"a09bf617-c21b-45e8-931c-6c0f80ef2b21","2/12/1989","Curtis, Jenkins and Wolfe","ZWQU","Harshad Mehta","Buy",7504,"431.92","3.2411278e+06",True,NULL
"b61ce492-bf7a-4ce6-b7b5-14be047865ae","10/27/1990","Warner Ltd","THdh","Harshad Mehta","Sell",3443,"456.87","1.5730034e+06",True,2751
"b2b3d101-8eaf-482a-9f5f-3ac93bfcf114","2/8/1990","Kidd-Hoover","NeRB","Harshad Mehta","Buy",4170,"171.99","717198.3",False,1226
"580bfec2-c735-4317-b215-1bcaca1e284c","11/10/1988","Perez-Stephens","UQtC","Ariel Bridges","Buy",9762,"796.86","7.7789475e+06",False,NULL
"25171a9e-f963-4eb9-a402-e6d538285abf","3/12/1991","Matthews-Parsons","tnaG","Harshad Mehta","Sell",680,"696.75","473790",True,NULL
"fe26f8f9-e021-49b9-ab2f-31e593546978","2/1/1991","Walker-Blackwell","jyhq","Andrew Gregory","Buy",7104,"228.56","1.6236902e+06",False,NULL
"34286315-5835-4665-8e4c-02ec5e4afa49","4/13/1990","Berry Inc","uQGt","Steven Farrell","Buy",8230,"91.56","753538.8",True,2985
"2e3377da-d89b-4f54-a954-707708957ba3","11/26/1989","Smith PLC","tnSu","Harshad Mehta","Sell",3247,"683.69","2.2199415e+06",False,NULL
"a13ea038-132b-494a-a9af-2f4c7fcbe21c","4/1/1991","Hooper Inc","mVDA","Richard Thomas","Sell",4349,"657.97","2.8615115e+06",True,NULL
"500b2547-c6bd-47c4-91d4-1442c38db5e2","10/13/1990","Duncan Group","BtlQ","Sarah Clark","Buy",1779,"280.53","499062.88",True,4217
"1dfcdc1c-6963-4d38-8921-10d105672b8c","4/22/1989","Miller Inc","pzCN","Nicole Brown","Sell",3606,"951.35","3.430568e+06",False,NULL
"6692a1e6-1e3d-4517-8dfd-6a1538a0bbd9","1/8/1991","Walsh-Lawrence","kaON","Harshad Mehta","Sell",7353,"159.55","1.1731711e+06",False,NULL
"4a2a475b-5791-41a8-9ded-6d634db19931","4/30/1990","Joseph-Stafford","xQbn","Harshad Mehta","Sell",2844,"438.01","1.2457005e+06",False,2726
"763091ee-c5ac-47ca-a492-f312236d220b","1/31/1989","Hunt, Adams and Moss","Jkkm","Harshad Mehta","Buy",9535,"944.18","9.002756e+06",False,NULL
"d48be481-065f-4e6b-aef8-f779448dbdbc","9/30/1988","Dyer, Harrell and Tate","mGTg","Harshad Mehta","Sell",5288,"425.53","2.2502028e+06",False,NULL
"39ef3aa2-f427-41d9-ad08-a7ebcf34ed6d","12/17/1988","Williamson PLC","WVXf","Sara Lopez","Buy",2241,"642.14","1.4390358e+06",False,NULL
"0da3f168-b965-4d71-8235-169e852163bf","10/30/1990","Bruce PLC","luQP","Harshad Mehta","Sell",6717,"403.62","2.7111155e+06",False,2680
"6d2a366d-59af-47a4-a5ae-872f7ada3e49","3/23/1990","Newman PLC","kMeA","Harshad Mehta","Buy",2579,"281.47","725911.1",True,2437
"1cf976a3-f870-4bee-99bd-8dfc13f892ad","1/18/1991","Benjamin, Griffith and Bates","Hbti","Brian Anthony","Buy",6584,"984.14","6.479578e+06",True,NULL
"eec215ae-155b-4954-84b2-47de31074bbe","1/13/1990","Jensen, Ramirez and Dunlap","DyjP","Harshad Mehta","Sell",9927,"415.24","4.1220875e+06",True,4117
"376ab471-b4d1-4003-ba5b-f1f332e0040c","10/18/1988","Robinson-Quinn","LLEZ","Harshad Mehta","Buy",7521,"895.16","6.7324985e+06",True,NULL
"7118d972-4e47-4341-8582-05ce736631af","12/30/1990","Horton, Rogers and Vargas","ClEV","Harshad Mehta","Buy",4552,"237.66","1.0818284e+06",False,1747
"85ad199a-f7a1-49d7-8150-9cae2442adb7","7/1/1991","Bean Inc","hBMa","Tina Villa","Sell",5981,"220.97","1.3216216e+06",True,NULL
"3c94fbbe-b306-4beb-b94e-7c6c79bd959a","3/23/1989","Castro Group","VugQ","Harshad Mehta","Sell",6765,"40.82","276147.3",False,NULL
"713c3835-7e91-430d-b977-b8a4f7eb70d5","10/2/1990","Shields Group","EdzF","Jillian Baker","Buy",2949,"655.15","1.9320374e+06",True,1567
"987558ee-254f-469a-8a84-8b84e520a957","1/6/1990","Lopez-Cox","WWfM","Tracey Phillips","Sell",7490,"374.84","2.8075515e+06",False,2262
"af49e6ab-8799-4fd5-9839-b98667396ff9","10/10/1988","Ellison-Gomez","QBfp","Rita Mcknight","Sell",7005,"865.71","6.0642985e+06",True,NULL
"4ca09b49-1f3f-46c5-9b11-3714e73f936f","9/11/1990","Ali Inc","yLNK","Shannon Peters","Buy",2589,"478.48","1.2387848e+06",False,3097
"bcde523c-151f-4cbd-977e-454fc294a2f1","10/4/1990","Moody-Lopez","ygzB","Roberto Wells","Buy",9923,"968.51","9.610525e+06",False,2092
"f9b5e06c-1943-472f-b369-31353c600f44","5/28/1991","Scott PLC","mBan","Harshad Mehta","Buy",9307,"193.67","1.8024868e+06",True,NULL
"cbc33e92-86d8-43ee-b454-b03512b492b3","6/4/1990","Hoffman, Townsend and Jones","CYIG","Robert Johnston","Sell",9640,"869.94","8.3862215e+06",True,4798
"28108737-bfe9-4c0d-a162-fca3b71970e1","6/21/1990","Peterson-Marquez","SGJu","Kenneth Johnson","Buy",4711,"778.83","3.6690682e+06",False,2942
"00992bab-1fa5-4ab4-9369-d84499838d51","1/13/1991","Wright Inc","PAJG","Isabel Reid","Sell",2939,"773.21","2.2724642e+06",False,NULL
"7037372c-6128-40ce-be03-233637b377b6","4/10/1989","Jones Inc","EujC","Harshad Mehta","Buy",8627,"846.34","7.301375e+06",True,NULL
"9efbaf02-6234-4420-b5dc-3dc4edfc37cf","6/5/1990","Mckay-Sanchez","PKNf","Karen Johnson","Buy",5978,"763.41","4.563665e+06",False,3485
"74db28d8-e743-472f-98b6-8b5b6282f01a","7/10/1990","Ball-Haley","MPlB","Tiffany Farmer","Buy",9187,"629.96","5.7874425e+06",True,1693
"f7c0b0b8-177f-469d-bcca-8abd73a5414d","6/30/1989","Luna LLC","irJx","Harshad Mehta","Buy",6403,"139.93","895971.8",False,NULL
"bc232839-6679-4061-94ee-8117d02a39b2","1/17/1990","May, Allen and Fisher","vNmk","Sharon Simmons DVM","Sell",951,"42.2","40132.2",True,3423
"7447f7f5-fc38-4085-8b2d-1ea7acdb846b","8/2/1990","Thompson, Lopez and Bennett","ojZc","Aaron Butler","Sell",1787,"921.64","1.6469706e+06",True,2073
"80719a50-8c04-44a1-a5dd-2459e39da275","1/4/1990","Jimenez Inc","NDfG","Harshad Mehta","Sell",6933,"620.48","4.301788e+06",False,4348
"ac609375-4aa7-403c-9072-2ed4cf0c8a9f","4/24/1989","Patrick-Ingram","ltVJ","Monica Cox","Sell",2527,"798.57","2.0179864e+06",True,NULL
"7941c55b-8df0-4ed6-9d5d-789bfd81fd12","1/17/1989","Wood, Turner and Willis","LhPH","Harshad Mehta","Sell",9860,"486.71","4.7989605e+06",False,NULL
"99473198-c13f-4548-8e0c-f7302fa5db2d","3/22/1991","Williams-Turner","ZdiA","Joseph Lewis","Buy",4100,"126.14","517174",False,NULL
"46b67488-9152-44a5-b5c2-c7f546159851","10/30/1990","Brown-Hardy","GQTs","Scott Bautista","Buy",5152,"133.93","690007.4",False,2680
"0edfdeb8-42d7-4218-b3cb-33f64b19adeb","7/24/1989","Jackson, Graham and Cunningham","HDhY","Jerry Jefferson","Sell",2838,"688.71","1.954559e+06",True,NULL
"f8a58924-a745-471d-9d1e-267a6aea96ec","7/25/1988","Allen-Jones","KHsy","Harshad Mehta","Sell",5832,"436","2.542752e+06",False,NULL
"e8423eab-f3f3-4748-8651-fe119d647bf3","8/29/1989","Weaver LLC","FBkb","Harshad Mehta","Buy",5487,"208.52","1.1441492e+06",True,NULL
"dd90cb42-7723-4621-8709-f2ef7dc04b2c","9/4/1990","Stuart-Wright","Qjio","Harshad Mehta","Sell",8102,"496.68","4.0241012e+06",True,3860
"a495431a-3df9-4559-b4d9-8c2d72a6c7b8","12/31/1989","Alvarez PLC","LKOM","Harshad Mehta","Sell",5636,"73.57","414640.53",True,NULL
"c72b9311-bed8-41d3-ab7b-a4040db80347","2/12/1989","Reese Group","rLue","Katherine Decker","Buy",4013,"586.15","2.35222e+06",False,NULL
"70ee9179-2bff-4c07-b95d-ed06e5bb2404","6/6/1989","Zimmerman, Stephens and Todd","AESy","Harshad Mehta","Sell",1166,"276.3","322165.8",False,NULL
"efa4b593-5c12-4195-ac68-40da2866a55a","1/30/1989","Castillo Ltd","mnNY","Harshad Mehta","Sell",7823,"799.58","6.2551145e+06",True,NULL
"7dc1494c-2ea3-4044-9e23-de11b43e88f5","2/22/1991","Chapman, Holt and Pham","ZFlv","Harshad Mehta","Sell",4480,"317.26","1.4213248e+06",True,NULL
"ee023642-240b-4111-a686-be425bf53044","11/21/1988","Blair, Snyder and Long","WKoD","Kristie Mccoy","Sell",4207,"460.67","1.9380388e+06",True,NULL
"43399eed-1716-47b0-b6ad-a124d5da05d5","10/16/1990","Becker, Jones and Scott","DlYs","Sheryl Nunez","Sell",5826,"21.5","125259",True,1327
"13f83e50-7930-4579-8c5f-1bbff8471a08","3/9/1989","Grant-Johnson","obsN","Tyler Dixon","Sell",3473,"81.72","283813.56",True,NULL
"ba62f376-d329-4045-8e6d-dcaec378b7dc","8/25/1988","Lopez PLC","nKud","Theresa Gamble","Buy",9045,"398.57","3.6050658e+06",False,NULL
"a01379c7-b11c-476b-9ecb-b29cd79fabde","12/22/1988","Wise Inc","gGCv","Rachel Kelly","Sell",2182,"485.14","1.0585755e+06",False,NULL
"0f1a53f4-6fb5-4f13-8648-f5d96501d384","12/8/1989","Walker, Wood and Bryant","jcIA","Harshad Mehta","Sell",9067,"604.02","5.4766495e+06",True,NULL
"0274d5e0-1d14-44b1-b757-8813fb1af049","9/17/1990","Hall-Morales","LLiq","Harshad Mehta","Sell",6848,"298.75","2.04584e+06",False,3605
"39a78b8e-51de-44e8-b1a5-cee303963e8c","9/6/1990","Miller-Burke","RpTe","Kevin Zhang","Sell",9917,"698.03","6.9223635e+06",False,2740
"725a7da2-20a9-4072-99d5-80dc67ca2c1a","11/9/1988","Bryant, Davila and Tucker","oKDz","Karen Carter","Buy",517,"861.52","445405.84",False,NULL
"bb729f55-1577-4781-957c-618191240fcc","12/20/1990","Wells-Thompson","EVSZ","Harshad Mehta","Sell",8406,"782.05","6.5739125e+06",False,3564
"82fb6171-719e-4eea-bcc2-83acc4cc84e7","4/18/1991","Thompson PLC","GMlE","Joseph Day","Buy",8908,"49.22","438451.75",True,NULL
"0a7beac9-a1aa-48f3-98e7-c3c6be5c7322","4/14/1991","Larson LLC","EKJC","Eric Thompson","Sell",4074,"485.7","1.9787418e+06",True,NULL
"88f05afe-773b-4856-8e7d-4005a21b3e4c","2/23/1991","Taylor-Sandoval","ufBA","Harshad Mehta","Buy",3367,"113.88","383433.97",False,NULL
"4f96ce88-9171-47f1-9f16-5f32e06d1967","6/13/1991","Sanford Ltd","oouF","David Lynn","Sell",925,"249.62","230898.5",True,NULL
"23e6cbfc-c1f6-4d1b-b81d-8b88e56b4256","4/3/1990","Wallace, Lutz and Steele","OkLR","Catherine Deleon","Sell",7768,"986.8","7.6654625e+06",False,2659
"96cc57d9-e035-42e7-9e23-78701fcd4f72","8/4/1990","Sherman LLC","zjUm","Jordan Brown","Buy",5845,"151.07","883004.1",True,3792
"cda06f4f-daab-4f42-ac77-301c6d83aeb9","5/23/1990","Pruitt-Whitney","HbvZ","Michelle Brown","Buy",9808,"503.9","4.942251e+06",True,3087
"f17f43f2-364d-4892-a245-788637e5a16a","4/1/1991","Wade, Ellis and Sanders","AyZd","Harshad Mehta","Sell",512,"621.97","318448.62",True,NULL
"d4d6f121-26a5-45ba-971a-e041c342136a","8/10/1988","Davidson-Thornton","ZqLx","Matthew Ellison","Sell",7643,"705.44","5.391678e+06",True,NULL
"cf830545-ca3d-4919-b7c5-ebf7676f3533","2/11/1991","White, Long and Johnson","JaKY","Harshad Mehta","Sell",7687,"564.05","4.3358525e+06",False,NULL
"453b6bb9-4dc5-49ae-9dfa-e5330a476336","5/12/1990","Clark-Bowman","ceYs","Samantha Scott","Sell",828,"19.67","16286.76",True,1533
"915b8c52-b2c6-4890-b8ad-0944c18f3b41","8/2/1988","Parker, Cameron and Wang","nWec","Philip Reed","Sell",7264,"333.2","2.4203648e+06",False,NULL
"4b785d9f-9668-43cf-91a9-16bac9e53944","6/1/1989","Boyd Inc","DTbx","David Snyder","Buy",8967,"522.53","4.6855265e+06",False,NULL
"075281da-8b24-4dbe-b7c7-e5aac8e31af7","9/28/1988","Rios-Hartman","uAif","Harshad Mehta","Sell",6088,"96.99","590475.1",True,NULL
"8ae9fd68-a551-4ad2-97fa-5f71c80d556f","5/8/1990","Wright Ltd","qaMh","Keith Bennett","Sell",2604,"357.12","929940.5",False,1716
"27405923-e79e-45ff-b9e5-93f30bd750ea","12/23/1988","Myers-Hopkins","lBbs","David Keller","Sell",3067,"42.87","131482.3",False,NULL
"830a7298-18a3-4c14-b22c-c4456bce490e","11/5/1988","Vasquez-Maxwell","UtSU","Jennifer Marsh","Buy",2886,"87.79","253361.94",False,NULL
"6ad1d3cb-9729-42c3-a1e7-9089eb89ed3a","8/23/1988","Estes-Bennett","dkvS","Harshad Mehta","Sell",1222,"402.95","492404.9",False,NULL
"5fcfe369-be4d-4542-aa42-9f3ddcdf9d02","4/11/1990","May Group","rvVV","Angela Bender","Sell",4179,"141.39","590868.8",True,4595
"46b76866-b053-44b7-9bf5-55f09a86f44d","12/7/1989","Lindsey, Shah and Porter","LRMb","Harshad Mehta","Sell",1671,"571.87","955594.75",True,NULL
"9073fde7-717a-4b79-9674-0d21bdcd7636","3/14/1989","Hall Group","PLUu","Harshad Mehta","Buy",5173,"692.57","3.5826645e+06",False,NULL
"b2ad2de9-4097-4665-8b6c-649f2b100df5","12/26/1990","Barber PLC","nNDz","Thomas Jones","Buy",5204,"802.58","4.1766262e+06",False,2133
"b354eaf4-43b8-42b8-827b-946504b9ea79","3/12/1991","Williams, Crosby and Adams","VbBL","Harshad Mehta","Sell",2243,"208.15","466880.44",False,NULL
